"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","coddepto","codmpio","codsede"
2018,"Pregrado","NARIÑO","TUQUERRES","SEDE MEDELLIN  ",3,"52",1036,"s_medellin  "
2018,"Pregrado","NARIÑO","TUQUERRES","SEDE PALMIRA  ",1,"52",1036,"s_palmira  "
2018,"Pregrado","NORTE DE SANTANDER","ABREGO","SEDE BOGOTA  ",3,"54",191,"s_bogota  "
2018,"Pregrado","NORTE DE SANTANDER","CHINACOTA","SEDE BOGOTA  ",1,"54",226,"s_bogota  "
2018,"Pregrado","NORTE DE SANTANDER","CHINACOTA","SEDE MANIZALES  ",1,"54",226,"s_manizales  "
2018,"Pregrado","NORTE DE SANTANDER","CUCUTA","SEDE BOGOTA  ",30,"54",180,"s_bogota  "
2018,"Pregrado","NORTE DE SANTANDER","CUCUTA","SEDE MANIZALES  ",2,"54",180,"s_manizales  "
2018,"Pregrado","NORTE DE SANTANDER","CUCUTA","SEDE MEDELLIN  ",4,"54",180,"s_medellin  "
2018,"Pregrado","NORTE DE SANTANDER","CUCUTA","SEDE PALMIRA  ",1,"54",180,"s_palmira  "
2018,"Pregrado","NORTE DE SANTANDER","OCAÑA","SEDE BOGOTA  ",5,"54",181,"s_bogota  "
2018,"Pregrado","NORTE DE SANTANDER","PAMPLONA","SEDE BOGOTA  ",7,"54",241,"s_bogota  "
2018,"Pregrado","NORTE DE SANTANDER","PAMPLONA","SEDE MEDELLIN  ",2,"54",241,"s_medellin  "
2018,"Pregrado","NORTE DE SANTANDER","SARDINATA","SEDE MEDELLIN  ",1,"54",177,"s_medellin  "
2018,"Pregrado","NORTE DE SANTANDER","TOLEDO","SEDE BOGOTA  ",2,"54",238,"s_bogota  "
2018,"Pregrado","PUTUMAYO","COLON","SEDE BOGOTA  ",2,"86",1042,"s_bogota  "
2018,"Pregrado","PUTUMAYO","COLON","SEDE MEDELLIN  ",1,"86",1042,"s_medellin  "
2018,"Pregrado","PUTUMAYO","MOCOA","SEDE BOGOTA  ",2,"86",1026,"s_bogota  "
2018,"Pregrado","PUTUMAYO","MOCOA","SEDE MANIZALES  ",4,"86",1026,"s_manizales  "
2018,"Pregrado","PUTUMAYO","MOCOA","SEDE MEDELLIN  ",2,"86",1026,"s_medellin  "
2018,"Pregrado","PUTUMAYO","MOCOA","SEDE PALMIRA  ",1,"86",1026,"s_palmira  "
2018,"Pregrado","PUTUMAYO","ORITO","SEDE MANIZALES  ",1,"86",1059,"s_manizales  "
2018,"Pregrado","PUTUMAYO","ORITO","SEDE MEDELLIN  ",2,"86",1059,"s_medellin  "
2018,"Pregrado","PUTUMAYO","ORITO","SEDE PALMIRA  ",3,"86",1059,"s_palmira  "
2018,"Pregrado","PUTUMAYO","PUERTO ASIS","SEDE MANIZALES  ",4,"86",1070,"s_manizales  "
2018,"Pregrado","PUTUMAYO","PUERTO ASIS","SEDE MEDELLIN  ",2,"86",1070,"s_medellin  "
2018,"Pregrado","PUTUMAYO","PUERTO ASIS","SEDE PALMIRA  ",8,"86",1070,"s_palmira  "
2018,"Pregrado","PUTUMAYO","PUERTO CAICEDO","SEDE MEDELLIN  ",1,"86",1068,"s_medellin  "
2018,"Pregrado","PUTUMAYO","PUERTO LEGUIZAMO","SEDE BOGOTA  ",1,"86",1069,"s_bogota  "
2018,"Pregrado","PUTUMAYO","SAN FRANCISCO","SEDE BOGOTA  ",1,"86",1035,"s_bogota  "
2018,"Pregrado","PUTUMAYO","SAN FRANCISCO","SEDE MEDELLIN  ",1,"86",1035,"s_medellin  "
2018,"Pregrado","PUTUMAYO","SAN FRANCISCO","SEDE PALMIRA  ",1,"86",1035,"s_palmira  "
2018,"Pregrado","PUTUMAYO","SANTIAGO","SEDE MEDELLIN  ",2,"86",1045,"s_medellin  "
2018,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE BOGOTA  ",2,"86",1038,"s_bogota  "
2018,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE MANIZALES  ",3,"86",1038,"s_manizales  "
2018,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE MEDELLIN  ",2,"86",1038,"s_medellin  "
2018,"Pregrado","PUTUMAYO","VALLE DEL GUAMUEZ","SEDE BOGOTA  ",1,"86",1071,"s_bogota  "
2018,"Pregrado","PUTUMAYO","VALLE DEL GUAMUEZ","SEDE MEDELLIN  ",2,"86",1071,"s_medellin  "
2018,"Pregrado","PUTUMAYO","VALLE DEL GUAMUEZ","SEDE PALMIRA  ",2,"86",1071,"s_palmira  "
2018,"Pregrado","PUTUMAYO","VILLAGARZON","SEDE BOGOTA  ",1,"86",1052,"s_bogota  "
2018,"Pregrado","PUTUMAYO","VILLAGARZON","SEDE PALMIRA  ",1,"86",1052,"s_palmira  "
2018,"Pregrado","QUINDIO","ARMENIA","SEDE BOGOTA  ",10,"63",772,"s_bogota  "
2018,"Pregrado","QUINDIO","ARMENIA","SEDE MANIZALES  ",4,"63",772,"s_manizales  "
2018,"Pregrado","QUINDIO","ARMENIA","SEDE MEDELLIN  ",4,"63",772,"s_medellin  "
2018,"Pregrado","QUINDIO","ARMENIA","SEDE PALMIRA  ",5,"63",772,"s_palmira  "
2018,"Pregrado","QUINDIO","CALARCA","SEDE BOGOTA  ",2,"63",777,"s_bogota  "
2018,"Pregrado","QUINDIO","FILANDIA","SEDE MANIZALES  ",1,"63",745,"s_manizales  "
2018,"Pregrado","QUINDIO","MONTENEGRO","SEDE MEDELLIN  ",1,"63",771,"s_medellin  "
2018,"Pregrado","QUINDIO","QUIMBAYA","SEDE BOGOTA  ",1,"63",760,"s_bogota  "
2018,"Pregrado","RISARALDA","BELEN DE UMBRIA","SEDE MEDELLIN  ",1,"66",619,"s_medellin  "
2018,"Pregrado","RISARALDA","DOSQUEBRADAS","SEDE BOGOTA  ",1,"66",714,"s_bogota  "
2018,"Pregrado","RISARALDA","GUATICA","SEDE MANIZALES  ",1,"66",591,"s_manizales  "
2018,"Pregrado","RISARALDA","GUATICA","SEDE PALMIRA  ",1,"66",591,"s_palmira  "
2018,"Pregrado","RISARALDA","MISTRATO","SEDE MANIZALES  ",1,"66",567,"s_manizales  "
2018,"Pregrado","RISARALDA","PEREIRA","SEDE BOGOTA  ",12,"66",710,"s_bogota  "
2018,"Pregrado","RISARALDA","PEREIRA","SEDE MANIZALES  ",12,"66",710,"s_manizales  "
2018,"Pregrado","RISARALDA","PEREIRA","SEDE MEDELLIN  ",8,"66",710,"s_medellin  "
2018,"Pregrado","RISARALDA","QUINCHIA","SEDE MANIZALES  ",1,"66",589,"s_manizales  "
2018,"Pregrado","RISARALDA","QUINCHIA","SEDE MEDELLIN  ",1,"66",589,"s_medellin  "
2018,"Pregrado","RISARALDA","SANTA ROSA DE CABAL","SEDE MANIZALES  ",4,"66",693,"s_manizales  "
2018,"Pregrado","SANTANDER","BARBOSA","SEDE BOGOTA  ",3,"68",454,"s_bogota  "
2018,"Pregrado","SANTANDER","BARBOSA","SEDE MEDELLIN  ",1,"68",454,"s_medellin  "
2018,"Pregrado","SANTANDER","BARICHARA","SEDE BOGOTA  ",2,"68",318,"s_bogota  "
2018,"Pregrado","SANTANDER","BARRANCABERMEJA","SEDE BOGOTA  ",1,"68",259,"s_bogota  "
2018,"Pregrado","SANTANDER","BARRANCABERMEJA","SEDE MEDELLIN  ",1,"68",259,"s_medellin  "
2018,"Pregrado","SANTANDER","BOLIVAR","SEDE BOGOTA  ",1,"68",400,"s_bogota  "
2018,"Pregrado","SANTANDER","BUCARAMANGA","SEDE BOGOTA  ",54,"68",258,"s_bogota  "
2018,"Pregrado","SANTANDER","BUCARAMANGA","SEDE MEDELLIN  ",7,"68",258,"s_medellin  "
2018,"Pregrado","SANTANDER","BUCARAMANGA","SEDE PALMIRA  ",1,"68",258,"s_palmira  "
2018,"Pregrado","SANTANDER","CONCEPCION","SEDE BOGOTA  ",1,"68",291,"s_bogota  "
2018,"Pregrado","SANTANDER","CONTRATACION","SEDE BOGOTA  ",1,"68",381,"s_bogota  "
2018,"Pregrado","SANTANDER","FLORIDABLANCA","SEDE BOGOTA  ",1,"68",265,"s_bogota  "
2018,"Pregrado","SANTANDER","GIRON","SEDE BOGOTA  ",1,"68",253,"s_bogota  "
2018,"Pregrado","SANTANDER","GUADALUPE","SEDE BOGOTA  ",1,"68",394,"s_bogota  "
2018,"Pregrado","SANTANDER","GUEPSA","SEDE BOGOTA  ",1,"68",440,"s_bogota  "
2018,"Pregrado","SANTANDER","GUEPSA","SEDE MEDELLIN  ",1,"68",440,"s_medellin  "
2018,"Pregrado","SANTANDER","MALAGA","SEDE BOGOTA  ",3,"68",309,"s_bogota  "
2018,"Pregrado","SANTANDER","PIEDECUESTA","SEDE BOGOTA  ",1,"68",267,"s_bogota  "
2018,"Pregrado","SANTANDER","PIEDECUESTA","SEDE MEDELLIN  ",1,"68",267,"s_medellin  "
2018,"Pregrado","SANTANDER","PUENTE NACIONAL","SEDE BOGOTA  ",1,"68",472,"s_bogota  "
2018,"Pregrado","SANTANDER","PUENTE NACIONAL","SEDE MANIZALES  ",1,"68",472,"s_manizales  "
2018,"Pregrado","SANTANDER","SAN GIL","SEDE BOGOTA  ",5,"68",330,"s_bogota  "
2018,"Pregrado","SANTANDER","SAN GIL","SEDE MANIZALES  ",1,"68",330,"s_manizales  "
2018,"Pregrado","SANTANDER","SAN JOSE DE MIRANDA","SEDE BOGOTA  ",1,"68",323,"s_bogota  "
2018,"Pregrado","SANTANDER","SAN MIGUEL","SEDE BOGOTA  ",1,"68",335,"s_bogota  "
2018,"Pregrado","SANTANDER","SAN VICENTE DE CHUCURI","SEDE BOGOTA  ",1,"68",264,"s_bogota  "
2018,"Pregrado","SANTANDER","SOCORRO","SEDE BOGOTA  ",5,"68",350,"s_bogota  "
2018,"Pregrado","SANTANDER","SUAITA","SEDE BOGOTA  ",1,"68",417,"s_bogota  "
2018,"Pregrado","SANTANDER","SUCRE","SEDE BOGOTA  ",1,"68",434,"s_bogota  "
2018,"Pregrado","SANTANDER","VELEZ","SEDE BOGOTA  ",2,"68",348,"s_bogota  "
2018,"Pregrado","SUCRE","COROZAL","SEDE MEDELLIN  ",2,"70",111,"s_medellin  "
2018,"Pregrado","SUCRE","GALERAS","SEDE BOGOTA  ",1,"70",126,"s_bogota  "
2018,"Pregrado","SUCRE","GALERAS","SEDE MEDELLIN  ",2,"70",126,"s_medellin  "
2018,"Pregrado","SUCRE","LOS PALMITOS","SEDE BOGOTA  ",1,"70",96,"s_bogota  "
2018,"Pregrado","SUCRE","MAJAGUAL","SEDE MEDELLIN  ",1,"70",159,"s_medellin  "
2018,"Pregrado","SUCRE","OVEJAS","SEDE MEDELLIN  ",2,"70",86,"s_medellin  "
2018,"Pregrado","SUCRE","SAN MARCOS","SEDE MEDELLIN  ",1,"70",160,"s_medellin  "
2018,"Pregrado","SUCRE","SAN ONOFRE","SEDE BOGOTA  ",1,"70",72,"s_bogota  "
2018,"Pregrado","SUCRE","SAN ONOFRE","SEDE MEDELLIN  ",2,"70",72,"s_medellin  "
2018,"Pregrado","SUCRE","SAN PEDRO","SEDE MEDELLIN  ",1,"70",94,"s_medellin  "
2018,"Pregrado","SUCRE","SANTIAGO DE TOLU","SEDE MEDELLIN  ",1,"70",1102,"s_medellin  "
2018,"Pregrado","SUCRE","SINCE","SEDE MEDELLIN  ",1,"70",106,"s_medellin  "
2018,"Pregrado","SUCRE","SINCELEJO","SEDE BOGOTA  ",4,"70",104,"s_bogota  "
2018,"Pregrado","SUCRE","SINCELEJO","SEDE MEDELLIN  ",15,"70",104,"s_medellin  "
2018,"Pregrado","SUCRE","TOLUVIEJO","SEDE MEDELLIN  ",1,"70",90,"s_medellin  "
2018,"Pregrado","TOLIMA","ALVARADO","SEDE MANIZALES  ",1,"73",749,"s_manizales  "
2018,"Pregrado","TOLIMA","ANZOATEGUI","SEDE BOGOTA  ",1,"73",743,"s_bogota  "
2018,"Pregrado","TOLIMA","ATACO","SEDE BOGOTA  ",1,"73",876,"s_bogota  "
2018,"Pregrado","TOLIMA","CASABIANCA","SEDE MANIZALES  ",1,"73",654,"s_manizales  "
2018,"Pregrado","TOLIMA","CHAPARRAL","SEDE BOGOTA  ",2,"73",847,"s_bogota  "
2018,"Pregrado","TOLIMA","DOLORES","SEDE MEDELLIN  ",1,"73",865,"s_medellin  "
2018,"Pregrado","TOLIMA","ESPINAL","SEDE BOGOTA  ",4,"73",830,"s_bogota  "
2018,"Pregrado","TOLIMA","FLANDES","SEDE BOGOTA  ",1,"73",818,"s_bogota  "
2018,"Pregrado","TOLIMA","FRESNO","SEDE MANIZALES  ",6,"73",613,"s_manizales  "
2018,"Pregrado","TOLIMA","HERVEO","SEDE MANIZALES  ",1,"73",641,"s_manizales  "
2018,"Pregrado","TOLIMA","HONDA","SEDE BOGOTA  ",1,"73",610,"s_bogota  "
2018,"Pregrado","TOLIMA","HONDA","SEDE MANIZALES  ",1,"73",610,"s_manizales  "
2018,"Pregrado","TOLIMA","HONDA","SEDE MEDELLIN  ",1,"73",610,"s_medellin  "
2018,"Pregrado","TOLIMA","IBAGUE","SEDE BOGOTA  ",36,"73",755,"s_bogota  "
2018,"Pregrado","TOLIMA","IBAGUE","SEDE MANIZALES  ",3,"73",755,"s_manizales  "
2018,"Pregrado","TOLIMA","IBAGUE","SEDE MEDELLIN  ",7,"73",755,"s_medellin  "
2018,"Pregrado","TOLIMA","IBAGUE","SEDE PALMIRA  ",3,"73",755,"s_palmira  "
2018,"Pregrado","TOLIMA","LIBANO","SEDE BOGOTA  ",7,"73",697,"s_bogota  "
2018,"Pregrado","TOLIMA","LIBANO","SEDE MANIZALES  ",3,"73",697,"s_manizales  "
2018,"Pregrado","TOLIMA","MARIQUITA","SEDE BOGOTA  ",1,"73",609,"s_bogota  "
2018,"Pregrado","TOLIMA","MARIQUITA","SEDE MANIZALES  ",2,"73",609,"s_manizales  "
2018,"Pregrado","TOLIMA","MARIQUITA","SEDE PALMIRA  ",1,"73",609,"s_palmira  "
2018,"Pregrado","TOLIMA","MELGAR","SEDE MANIZALES  ",1,"73",822,"s_manizales  "
2018,"Pregrado","TOLIMA","MURILLO","SEDE MANIZALES  ",1,"73",709,"s_manizales  "
2018,"Pregrado","TOLIMA","NATAGAIMA","SEDE BOGOTA  ",2,"73",871,"s_bogota  "
2018,"Pregrado","TOLIMA","ORTEGA","SEDE BOGOTA  ",3,"73",839,"s_bogota  "
2018,"Pregrado","TOLIMA","ORTEGA","SEDE MANIZALES  ",1,"73",839,"s_manizales  "
2018,"Pregrado","TOLIMA","PURIFICACION","SEDE MANIZALES  ",1,"73",848,"s_manizales  "
2018,"Pregrado","TOLIMA","SANTA ISABEL","SEDE BOGOTA  ",1,"73",732,"s_bogota  "
2018,"Pregrado","TOLIMA","SANTA ISABEL","SEDE MANIZALES  ",1,"73",732,"s_manizales  "
2018,"Pregrado","TOLIMA","VENADILLO","SEDE MANIZALES  ",1,"73",730,"s_manizales  "
2018,"Pregrado","TOLIMA","VILLARRICA","SEDE BOGOTA  ",2,"73",851,"s_bogota  "
2018,"Pregrado","TOLIMA","VILLARRICA","SEDE MEDELLIN  ",1,"73",851,"s_medellin  "
2018,"Pregrado","VALLE DEL CAUCA","ALCALA","SEDE PALMIRA  ",1,"76",751,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","ANDALUCIA","SEDE PALMIRA  ",1,"76",829,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","ANSERMANUEVO","SEDE MEDELLIN  ",1,"76",716,"s_medellin  "
2018,"Pregrado","VALLE DEL CAUCA","BOLIVAR","SEDE PALMIRA  ",1,"76",793,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","BUENAVENTURA","SEDE BOGOTA  ",3,"76",826,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","BUENAVENTURA","SEDE MANIZALES  ",1,"76",826,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","BUENAVENTURA","SEDE PALMIRA  ",3,"76",826,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","BUGA","SEDE MANIZALES  ",1,"76",845,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","BUGA","SEDE PALMIRA  ",9,"76",845,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","CAICEDONIA","SEDE BOGOTA  ",1,"76",795,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","CALI","SEDE BOGOTA  ",39,"76",878,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","CALI","SEDE MANIZALES  ",9,"76",878,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","CALI","SEDE MEDELLIN  ",11,"76",878,"s_medellin  "
2018,"Pregrado","VALLE DEL CAUCA","CALI","SEDE PALMIRA  ",90,"76",878,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","CANDELARIA","SEDE PALMIRA  ",6,"76",884,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE BOGOTA  ",2,"76",725,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE MANIZALES  ",5,"76",725,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE MEDELLIN  ",5,"76",725,"s_medellin  "
2018,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE PALMIRA  ",6,"76",725,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","DAGUA","SEDE PALMIRA  ",1,"76",855,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","EL CERRITO","SEDE PALMIRA  ",8,"76",864,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","EL DOVIO","SEDE PALMIRA  ",2,"76",773,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","FLORIDA","SEDE BOGOTA  ",1,"76",888,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","FLORIDA","SEDE MANIZALES  ",1,"76",888,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","FLORIDA","SEDE PALMIRA  ",4,"76",888,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","GUACARI","SEDE PALMIRA  ",1,"76",859,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","JAMUNDI","SEDE BOGOTA  ",1,"76",890,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","JAMUNDI","SEDE PALMIRA  ",1,"76",890,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","LA CUMBRE","SEDE PALMIRA  ",2,"76",863,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","LA UNION","SEDE PALMIRA  ",3,"76",770,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","LA VICTORIA","SEDE PALMIRA  ",1,"76",774,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","NA","SEDE PALMIRA  ",1,NA,NA,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE BOGOTA  ",7,"76",867,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE MANIZALES  ",7,"76",867,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE MEDELLIN  ",1,"76",867,"s_medellin  "
2018,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE PALMIRA  ",155,"76",867,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","PRADERA","SEDE PALMIRA  ",3,"76",882,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","RESTREPO","SEDE PALMIRA  ",1,"76",857,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","ROLDANILLO","SEDE MANIZALES  ",2,"76",781,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","ROLDANILLO","SEDE PALMIRA  ",2,"76",781,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","SEVILLA","SEDE BOGOTA  ",1,"76",788,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","SEVILLA","SEDE PALMIRA  ",3,"76",788,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","TORO","SEDE MANIZALES  ",1,"76",748,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","TRUJILLO","SEDE MANIZALES  ",1,"76",821,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","TRUJILLO","SEDE PALMIRA  ",1,"76",821,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE BOGOTA  ",3,"76",835,"s_bogota  "
2018,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE MANIZALES  ",4,"76",835,"s_manizales  "
2018,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE MEDELLIN  ",3,"76",835,"s_medellin  "
2018,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE PALMIRA  ",8,"76",835,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","VERSALLES","SEDE PALMIRA  ",1,"76",744,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","YOTOCO","SEDE PALMIRA  ",1,"76",842,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","YUMBO","SEDE PALMIRA  ",2,"76",875,"s_palmira  "
2018,"Pregrado","VALLE DEL CAUCA","ZARZAL","SEDE BOGOTA  ",1,"76",786,"s_bogota  "
2018,"Pregrado","VICHADA","CUMARIBO","SEDE BOGOTA  ",1,"99",572,"s_bogota  "
2018,"Pregrado","VICHADA","PUERTO CARREÑO","SEDE BOGOTA  ",1,"99",393,"s_bogota  "
2019,"Postgrado","AMAZONAS","LETICIA","SEDE BOGOTA  ",2,"91",1080,"s_bogota  "
2019,"Postgrado","AMAZONAS","LETICIA","SEDE MEDELLIN  ",2,"91",1080,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ALEJANDRIA","SEDE MANIZALES  ",1,"05",373,"s_manizales  "
2019,"Postgrado","ANTIOQUIA","AMAGA","SEDE MEDELLIN  ",3,"05",438,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","AMALFI","SEDE MEDELLIN  ",1,"05",251,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ANDES","SEDE MEDELLIN  ",1,"05",504,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ANGELOPOLIS","SEDE MEDELLIN  ",2,"05",414,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ANGOSTURA","SEDE MEDELLIN  ",1,"05",284,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ANORI","SEDE MEDELLIN  ",1,"05",242,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","APARTADO","SEDE MEDELLIN  ",2,"05",202,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ARBOLETES","SEDE MEDELLIN  ",1,"05",148,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ARGELIA","SEDE MEDELLIN  ",1,"05",505,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","BARBOSA","SEDE MEDELLIN  ",1,"05",352,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","BELLO","SEDE MEDELLIN  ",15,"05",369,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","BETANIA","SEDE MEDELLIN  ",2,"05",495,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","BRICEÑO","SEDE MANIZALES  ",1,"05",260,"s_manizales  "
2019,"Postgrado","ANTIOQUIA","CALDAS","SEDE MEDELLIN  ",2,"05",430,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CAÑASGORDAS","SEDE BOGOTA  ",1,"05",279,"s_bogota  "
2019,"Postgrado","ANTIOQUIA","CAÑASGORDAS","SEDE MEDELLIN  ",1,"05",279,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CARACOLI","SEDE MEDELLIN  ",1,"05",364,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CAUCASIA","SEDE MEDELLIN  ",3,"05",203,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CHIGORODO","SEDE MEDELLIN  ",2,"05",219,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CISNEROS","SEDE MEDELLIN  ",1,"05",338,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CIUDAD BOLIVAR","SEDE MEDELLIN  ",2,"05",471,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","COCORNA","SEDE MEDELLIN  ",3,"05",435,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CONCEPCION","SEDE MEDELLIN  ",1,"05",365,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","CONCORDIA","SEDE MEDELLIN  ",3,"05",420,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","COPACABANA","SEDE MEDELLIN  ",3,"05",368,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","DABEIBA","SEDE MEDELLIN  ",1,"05",262,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","EL BAGRE","SEDE MEDELLIN  ",1,"05",195,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","EL CARMEN DE VIBORAL","SEDE MEDELLIN  ",4,"05",427,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","EL SANTUARIO","SEDE MEDELLIN  ",2,"05",422,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ENVIGADO","SEDE MEDELLIN  ",9,"05",412,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","FREDONIA","SEDE MEDELLIN  ",2,"05",463,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","FRONTINO","SEDE MEDELLIN  ",2,"05",288,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","GIRALDO","SEDE MEDELLIN  ",1,"05",317,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","GIRARDOTA","SEDE MEDELLIN  ",3,"05",366,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","GUARNE","SEDE MEDELLIN  ",1,"05",391,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","ITAGUI","SEDE BOGOTA  ",1,"05",411,"s_bogota  "
2019,"Postgrado","ANTIOQUIA","ITAGUI","SEDE MANIZALES  ",1,"05",411,"s_manizales  "
2019,"Postgrado","ANTIOQUIA","ITAGUI","SEDE MEDELLIN  ",20,"05",411,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","JERICO","SEDE MEDELLIN  ",1,"05",479,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","LA CEJA","SEDE MEDELLIN  ",8,"05",442,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","MARINILLA","SEDE MEDELLIN  ",2,"05",404,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE AMAZONIA  ",1,"05",378,"s_amazonia  "
2019,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE BOGOTA  ",28,"05",378,"s_bogota  "
2019,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE MANIZALES  ",10,"05",378,"s_manizales  "
2019,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE MEDELLIN  ",390,"05",378,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE PALMIRA  ",2,"05",378,"s_palmira  "
2019,"Postgrado","ANTIOQUIA","MONTEBELLO","SEDE MEDELLIN  ",1,"05",462,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","PEÑOL","SEDE BOGOTA  ",1,"05",386,"s_bogota  "
2019,"Postgrado","ANTIOQUIA","PEÑOL","SEDE MEDELLIN  ",4,"05",386,"s_medellin  "
2019,"Postgrado","ANTIOQUIA","PUERTO BERRIO","SEDE MEDELLIN  ",3,"05",314,"s_medellin  "
