"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","codigos","codsede"
2009,"Pregrado","ANTIOQUIA","ENTRERRIOS","SEDE MEDELLIN  ",3,"05-264","s_medellin  "
2009,"Pregrado","ANTIOQUIA","ENVIGADO","SEDE MEDELLIN  ",3,"05-266","s_medellin  "
2009,"Pregrado","ANTIOQUIA","GIRALDO","SEDE MEDELLIN  ",1,"05-306","s_medellin  "
2009,"Pregrado","ANTIOQUIA","GIRARDOTA","SEDE MEDELLIN  ",3,"05-308","s_medellin  "
2009,"Pregrado","ANTIOQUIA","GRANADA","SEDE BOGOTA  ",2,"05-313","s_bogota  "
2009,"Pregrado","ANTIOQUIA","GRANADA","SEDE MEDELLIN  ",1,"05-313","s_medellin  "
2009,"Pregrado","ANTIOQUIA","GUADALUPE","SEDE BOGOTA  ",2,"05-315","s_bogota  "
2009,"Pregrado","ANTIOQUIA","GUARNE","SEDE MEDELLIN  ",4,"05-318","s_medellin  "
2009,"Pregrado","ANTIOQUIA","ITAGUI","SEDE MEDELLIN  ",18,"05-360","s_medellin  "
2009,"Pregrado","ANTIOQUIA","JERICO","SEDE MEDELLIN  ",1,"05-368","s_medellin  "
2009,"Pregrado","ANTIOQUIA","LA CEJA","SEDE MEDELLIN  ",4,"05-376","s_medellin  "
2009,"Pregrado","ANTIOQUIA","LA ESTRELLA","SEDE MEDELLIN  ",1,"05-380","s_medellin  "
2009,"Pregrado","ANTIOQUIA","LA UNION","SEDE MEDELLIN  ",6,"05-400","s_medellin  "
2009,"Pregrado","ANTIOQUIA","MARINILLA","SEDE MEDELLIN  ",2,"05-440","s_medellin  "
2009,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE BOGOTA  ",14,"05-001","s_bogota  "
2009,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE MANIZALES  ",6,"05-001","s_manizales  "
2009,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE MEDELLIN  ",511,"05-001","s_medellin  "
2009,"Pregrado","ANTIOQUIA","NARIÑO","SEDE MEDELLIN  ",1,"05-483","s_medellin  "
2009,"Pregrado","ANTIOQUIA","PEQUE","SEDE MEDELLIN  ",1,"05-543","s_medellin  "
2009,"Pregrado","ANTIOQUIA","PUERTO BERRIO","SEDE MEDELLIN  ",2,"05-579","s_medellin  "
2009,"Pregrado","ANTIOQUIA","PUERTO TRIUNFO","SEDE MANIZALES  ",1,"05-591","s_manizales  "
2009,"Pregrado","ANTIOQUIA","REMEDIOS","SEDE MEDELLIN  ",1,"05-604","s_medellin  "
2009,"Pregrado","ANTIOQUIA","RIONEGRO","SEDE MEDELLIN  ",19,"05-615","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SABANALARGA","SEDE MEDELLIN  ",2,"05-628","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SALGAR","SEDE MEDELLIN  ",2,"05-642","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SAN ANDRES DE CUERQUIA","SEDE BOGOTA  ",3,"05-647","s_bogota  "
2009,"Pregrado","ANTIOQUIA","SAN CARLOS","SEDE BOGOTA  ",1,"05-649","s_bogota  "
2009,"Pregrado","ANTIOQUIA","SAN CARLOS","SEDE MEDELLIN  ",3,"05-649","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SAN FRANCISCO","SEDE BOGOTA  ",1,"05-652","s_bogota  "
2009,"Pregrado","ANTIOQUIA","SAN RAFAEL","SEDE MEDELLIN  ",1,"05-667","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SAN ROQUE","SEDE MEDELLIN  ",1,"05-670","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SAN VICENTE FERRER","SEDE MEDELLIN  ",1,"05-674","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SANTA FE DE ANTIOQUIA","SEDE MEDELLIN  ",2,"05-042","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SANTO DOMINGO","SEDE MEDELLIN  ",2,"05-690","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SEGOVIA","SEDE MEDELLIN  ",2,"05-736","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SONSON","SEDE MEDELLIN  ",3,"05-756","s_medellin  "
2009,"Pregrado","ANTIOQUIA","SOPETRAN","SEDE MEDELLIN  ",2,"05-761","s_medellin  "
2009,"Pregrado","ANTIOQUIA","TAMESIS","SEDE MEDELLIN  ",1,"05-789","s_medellin  "
2009,"Pregrado","ANTIOQUIA","URRAO","SEDE MEDELLIN  ",2,"05-847","s_medellin  "
2009,"Pregrado","ANTIOQUIA","VALDIVIA","SEDE MEDELLIN  ",1,"05-854","s_medellin  "
2009,"Pregrado","ANTIOQUIA","VENECIA","SEDE MEDELLIN  ",1,"05-861","s_medellin  "
2009,"Pregrado","ANTIOQUIA","YALI","SEDE MEDELLIN  ",2,"05-885","s_medellin  "
2009,"Pregrado","ANTIOQUIA","YARUMAL","SEDE MEDELLIN  ",8,"05-887","s_medellin  "
2009,"Pregrado","ANTIOQUIA","YOLOMBO","SEDE MEDELLIN  ",2,"05-890","s_medellin  "
2009,"Pregrado","ARAUCA","ARAUCA","SEDE BOGOTA  ",3,"81-001","s_bogota  "
2009,"Pregrado","ARAUCA","SARAVENA","SEDE BOGOTA  ",2,"81-736","s_bogota  "
2009,"Pregrado","ARAUCA","TAME","SEDE BOGOTA  ",2,"81-794","s_bogota  "
2009,"Pregrado","ATLANTICO","BARANOA","SEDE BOGOTA  ",1,"08-078","s_bogota  "
2009,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE BOGOTA  ",22,"08-001","s_bogota  "
2009,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE MANIZALES  ",1,"08-001","s_manizales  "
2009,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE MEDELLIN  ",6,"08-001","s_medellin  "
2009,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE BOGOTA  ",1978,"11-001","s_bogota  "
2009,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE MANIZALES  ",19,"11-001","s_manizales  "
2009,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE MEDELLIN  ",11,"11-001","s_medellin  "
2009,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE PALMIRA  ",2,"11-001","s_palmira  "
2009,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE BOGOTA  ",16,"13-001","s_bogota  "
2009,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MANIZALES  ",1,"13-001","s_manizales  "
2009,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MEDELLIN  ",7,"13-001","s_medellin  "
2009,"Pregrado","BOLIVAR","CORDOBA","SEDE MANIZALES  ",1,"13-212","s_manizales  "
2009,"Pregrado","BOLIVAR","CORDOBA","SEDE MEDELLIN  ",1,"13-212","s_medellin  "
2009,"Pregrado","BOLIVAR","CORDOBA","SEDE PALMIRA  ",2,"13-212","s_palmira  "
2009,"Pregrado","BOLIVAR","EL CARMEN DE BOLIVAR","SEDE BOGOTA  ",1,"13-244","s_bogota  "
2009,"Pregrado","BOLIVAR","MAGANGUE","SEDE MEDELLIN  ",1,"13-430","s_medellin  "
2009,"Pregrado","BOLIVAR","MOMPOS","SEDE BOGOTA  ",2,"13-468","s_bogota  "
2009,"Pregrado","BOLIVAR","SAN JUAN NEPOMUCENO","SEDE MEDELLIN  ",1,"13-657","s_medellin  "
2009,"Pregrado","BOLIVAR","SAN MARTIN DE LOBA","SEDE BOGOTA  ",1,"13-667","s_bogota  "
2009,"Pregrado","BOLIVAR","SAN PABLO","SEDE BOGOTA  ",1,"13-670","s_bogota  "
2009,"Pregrado","BOLIVAR","SAN PABLO","SEDE MANIZALES  ",2,"13-670","s_manizales  "
2009,"Pregrado","BOLIVAR","VILLANUEVA","SEDE BOGOTA  ",1,"13-873","s_bogota  "
2009,"Pregrado","BOLIVAR","VILLANUEVA","SEDE MEDELLIN  ",1,"13-873","s_medellin  "
2009,"Pregrado","BOYACA","BELEN","SEDE BOGOTA  ",2,"15-087","s_bogota  "
2009,"Pregrado","BOYACA","BUENAVISTA","SEDE BOGOTA  ",1,"15-109","s_bogota  "
2009,"Pregrado","BOYACA","CHIQUINQUIRA","SEDE BOGOTA  ",8,"15-176","s_bogota  "
2009,"Pregrado","BOYACA","CHITA","SEDE BOGOTA  ",1,"15-183","s_bogota  "
2009,"Pregrado","BOYACA","DUITAMA","SEDE BOGOTA  ",32,"15-238","s_bogota  "
2009,"Pregrado","BOYACA","EL COCUY","SEDE BOGOTA  ",1,"15-244","s_bogota  "
2009,"Pregrado","BOYACA","EL COCUY","SEDE MEDELLIN  ",1,"15-244","s_medellin  "
2009,"Pregrado","BOYACA","GACHANTIVA","SEDE BOGOTA  ",1,"15-293","s_bogota  "
2009,"Pregrado","BOYACA","GAMEZA","SEDE BOGOTA  ",1,"15-296","s_bogota  "
2009,"Pregrado","BOYACA","GARAGOA","SEDE BOGOTA  ",7,"15-299","s_bogota  "
2009,"Pregrado","BOYACA","GUATEQUE","SEDE BOGOTA  ",2,"15-322","s_bogota  "
2009,"Pregrado","BOYACA","IZA","SEDE BOGOTA  ",1,"15-362","s_bogota  "
2009,"Pregrado","BOYACA","LA CAPILLA","SEDE BOGOTA  ",1,"15-380","s_bogota  "
2009,"Pregrado","BOYACA","LA UVITA","SEDE BOGOTA  ",1,"15-403","s_bogota  "
2009,"Pregrado","BOYACA","LABRANZAGRANDE","SEDE BOGOTA  ",1,"15-377","s_bogota  "
2009,"Pregrado","BOYACA","MARIPI","SEDE BOGOTA  ",1,"15-442","s_bogota  "
2009,"Pregrado","BOYACA","MIRAFLORES","SEDE BOGOTA  ",4,"15-455","s_bogota  "
2009,"Pregrado","BOYACA","MIRAFLORES","SEDE MANIZALES  ",1,"15-455","s_manizales  "
2009,"Pregrado","BOYACA","MIRAFLORES","SEDE MEDELLIN  ",1,"15-455","s_medellin  "
2009,"Pregrado","BOYACA","MONGUA","SEDE BOGOTA  ",2,"15-464","s_bogota  "
2009,"Pregrado","BOYACA","MONGUI","SEDE BOGOTA  ",1,"15-466","s_bogota  "
2009,"Pregrado","BOYACA","MONIQUIRA","SEDE BOGOTA  ",4,"15-469","s_bogota  "
2009,"Pregrado","BOYACA","MUZO","SEDE BOGOTA  ",2,"15-480","s_bogota  "
2009,"Pregrado","BOYACA","PAIPA","SEDE BOGOTA  ",5,"15-516","s_bogota  "
2009,"Pregrado","BOYACA","PAZ DE RIO","SEDE BOGOTA  ",3,"15-537","s_bogota  "
2009,"Pregrado","BOYACA","PESCA","SEDE BOGOTA  ",1,"15-542","s_bogota  "
2009,"Pregrado","BOYACA","PUERTO BOYACA","SEDE BOGOTA  ",1,"15-572","s_bogota  "
2009,"Pregrado","BOYACA","PUERTO BOYACA","SEDE MEDELLIN  ",1,"15-572","s_medellin  "
2009,"Pregrado","BOYACA","SAMACA","SEDE BOGOTA  ",1,"15-646","s_bogota  "
2009,"Pregrado","BOYACA","SAN LUIS DE GACENO","SEDE MEDELLIN  ",1,"15-667","s_medellin  "
2009,"Pregrado","BOYACA","SANTA ROSA DE VITERBO","SEDE BOGOTA  ",4,"15-693","s_bogota  "
2009,"Pregrado","BOYACA","SANTANA","SEDE BOGOTA  ",1,"15-686","s_bogota  "
2009,"Pregrado","BOYACA","SATIVASUR","SEDE BOGOTA  ",1,"15-723","s_bogota  "
2009,"Pregrado","BOYACA","SOATA","SEDE BOGOTA  ",3,"15-753","s_bogota  "
2009,"Pregrado","BOYACA","SOGAMOSO","SEDE BOGOTA  ",42,"15-759","s_bogota  "
2009,"Pregrado","BOYACA","SOMONDOCO","SEDE BOGOTA  ",1,"15-761","s_bogota  "
2009,"Pregrado","BOYACA","TIBANA","SEDE BOGOTA  ",1,"15-804","s_bogota  "
2009,"Pregrado","BOYACA","TOCA","SEDE BOGOTA  ",1,"15-814","s_bogota  "
2009,"Pregrado","BOYACA","TOPAGA","SEDE MEDELLIN  ",1,"15-820","s_medellin  "
2009,"Pregrado","BOYACA","TUNJA","SEDE BOGOTA  ",36,"15-001","s_bogota  "
2009,"Pregrado","BOYACA","TUNJA","SEDE MEDELLIN  ",2,"15-001","s_medellin  "
2009,"Pregrado","BOYACA","TURMEQUE","SEDE BOGOTA  ",1,"15-835","s_bogota  "
2009,"Pregrado","BOYACA","TUTA","SEDE BOGOTA  ",1,"15-837","s_bogota  "
2009,"Pregrado","CALDAS","AGUADAS","SEDE MANIZALES  ",4,"17-013","s_manizales  "
2009,"Pregrado","CALDAS","AGUADAS","SEDE MEDELLIN  ",1,"17-013","s_medellin  "
2009,"Pregrado","CALDAS","ANSERMA","SEDE MANIZALES  ",2,"17-042","s_manizales  "
2009,"Pregrado","CALDAS","ANSERMA","SEDE MEDELLIN  ",3,"17-042","s_medellin  "
2009,"Pregrado","CALDAS","ARANZAZU","SEDE MANIZALES  ",1,"17-050","s_manizales  "
2009,"Pregrado","CALDAS","BELALCAZAR","SEDE MANIZALES  ",2,"17-088","s_manizales  "
2009,"Pregrado","CALDAS","CHINCHINA","SEDE MANIZALES  ",12,"17-174","s_manizales  "
2009,"Pregrado","CALDAS","FILADELFIA","SEDE MANIZALES  ",1,"17-272","s_manizales  "
2009,"Pregrado","CALDAS","LA DORADA","SEDE BOGOTA  ",1,"17-380","s_bogota  "
2009,"Pregrado","CALDAS","LA DORADA","SEDE MANIZALES  ",6,"17-380","s_manizales  "
2009,"Pregrado","CALDAS","LA DORADA","SEDE MEDELLIN  ",1,"17-380","s_medellin  "
2009,"Pregrado","CALDAS","LA MERCED","SEDE MANIZALES  ",2,"17-388","s_manizales  "
2009,"Pregrado","CALDAS","MANIZALES","SEDE BOGOTA  ",7,"17-001","s_bogota  "
2009,"Pregrado","CALDAS","MANIZALES","SEDE MANIZALES  ",433,"17-001","s_manizales  "
2009,"Pregrado","CALDAS","MANIZALES","SEDE MEDELLIN  ",4,"17-001","s_medellin  "
2009,"Pregrado","CALDAS","MANIZALES","SEDE PALMIRA  ",1,"17-001","s_palmira  "
2009,"Pregrado","CALDAS","MANZANARES","SEDE MANIZALES  ",3,"17-433","s_manizales  "
2009,"Pregrado","CALDAS","MARMATO","SEDE MANIZALES  ",1,"17-442","s_manizales  "
2009,"Pregrado","CALDAS","MARQUETALIA","SEDE MANIZALES  ",1,"17-444","s_manizales  "
2009,"Pregrado","CALDAS","MARULANDA","SEDE MANIZALES  ",1,"17-446","s_manizales  "
2009,"Pregrado","CALDAS","NEIRA","SEDE MANIZALES  ",15,"17-486","s_manizales  "
2009,"Pregrado","CALDAS","NEIRA","SEDE MEDELLIN  ",1,"17-486","s_medellin  "
2009,"Pregrado","CALDAS","NORCASIA","SEDE MANIZALES  ",1,"17-495","s_manizales  "
2009,"Pregrado","CALDAS","PACORA","SEDE MANIZALES  ",9,"17-513","s_manizales  "
2009,"Pregrado","CALDAS","PALESTINA","SEDE BOGOTA  ",1,"17-524","s_bogota  "
2009,"Pregrado","CALDAS","PENSILVANIA","SEDE MANIZALES  ",8,"17-541","s_manizales  "
2009,"Pregrado","CALDAS","RIOSUCIO","SEDE MANIZALES  ",13,"17-614","s_manizales  "
2009,"Pregrado","CALDAS","RIOSUCIO","SEDE MEDELLIN  ",4,"17-614","s_medellin  "
2009,"Pregrado","CALDAS","RISARALDA","SEDE MANIZALES  ",3,"17-616","s_manizales  "
2009,"Pregrado","CALDAS","SALAMINA","SEDE BOGOTA  ",1,"17-653","s_bogota  "
2009,"Pregrado","CALDAS","SALAMINA","SEDE MANIZALES  ",19,"17-653","s_manizales  "
2009,"Pregrado","CALDAS","SALAMINA","SEDE MEDELLIN  ",1,"17-653","s_medellin  "
2009,"Pregrado","CALDAS","SAMANA","SEDE MANIZALES  ",1,"17-662","s_manizales  "
2009,"Pregrado","CALDAS","SUPIA","SEDE MANIZALES  ",1,"17-777","s_manizales  "
2009,"Pregrado","CALDAS","SUPIA","SEDE MEDELLIN  ",1,"17-777","s_medellin  "
2009,"Pregrado","CALDAS","SUPIA","SEDE PALMIRA  ",1,"17-777","s_palmira  "
2009,"Pregrado","CALDAS","VICTORIA","SEDE MANIZALES  ",2,"17-867","s_manizales  "
2009,"Pregrado","CALDAS","VILLAMARIA","SEDE MANIZALES  ",9,"17-873","s_manizales  "
2009,"Pregrado","CAQUETA","EL DONCELLO","SEDE BOGOTA  ",1,"18-247","s_bogota  "
2009,"Pregrado","CAQUETA","EL DONCELLO","SEDE MEDELLIN  ",1,"18-247","s_medellin  "
2009,"Pregrado","CAQUETA","FLORENCIA","SEDE BOGOTA  ",8,"18-001","s_bogota  "
2009,"Pregrado","CAQUETA","FLORENCIA","SEDE MANIZALES  ",3,"18-001","s_manizales  "
2009,"Pregrado","CAQUETA","FLORENCIA","SEDE MEDELLIN  ",1,"18-001","s_medellin  "
2009,"Pregrado","CAQUETA","LA MONTAÑITA","SEDE BOGOTA  ",1,"18-410","s_bogota  "
2009,"Pregrado","CAQUETA","PUERTO RICO","SEDE MANIZALES  ",1,"18-592","s_manizales  "
2009,"Pregrado","CAQUETA","SAN VICENTE DEL CAGUAN","SEDE BOGOTA  ",1,"18-753","s_bogota  "
2009,"Pregrado","CASANARE","AGUAZUL","SEDE BOGOTA  ",1,"85-010","s_bogota  "
2009,"Pregrado","CASANARE","MONTERREY","SEDE BOGOTA  ",1,"85-162","s_bogota  "
2009,"Pregrado","CASANARE","NUNCHIA","SEDE BOGOTA  ",1,"85-225","s_bogota  "
2009,"Pregrado","CASANARE","PAZ DE ARIPORO","SEDE BOGOTA  ",1,"85-250","s_bogota  "
2009,"Pregrado","CASANARE","SAN LUIS DE PALENQUE","SEDE BOGOTA  ",1,"85-325","s_bogota  "
2009,"Pregrado","CASANARE","TAMARA","SEDE BOGOTA  ",1,"85-400","s_bogota  "
2009,"Pregrado","CASANARE","TAURAMENA","SEDE BOGOTA  ",1,"85-410","s_bogota  "
2009,"Pregrado","CASANARE","TRINIDAD","SEDE BOGOTA  ",1,"85-430","s_bogota  "
2009,"Pregrado","CASANARE","YOPAL","SEDE BOGOTA  ",4,"85-001","s_bogota  "
2009,"Pregrado","CAUCA","BOLIVAR","SEDE BOGOTA  ",2,"19-100","s_bogota  "
2009,"Pregrado","CAUCA","CALDONO","SEDE PALMIRA  ",1,"19-137","s_palmira  "
2009,"Pregrado","CAUCA","CALOTO","SEDE MEDELLIN  ",1,"19-142","s_medellin  "
2009,"Pregrado","CAUCA","CALOTO","SEDE PALMIRA  ",1,"19-142","s_palmira  "
2009,"Pregrado","CAUCA","EL TAMBO","SEDE MANIZALES  ",1,"19-256","s_manizales  "
2009,"Pregrado","CAUCA","LA VEGA","SEDE BOGOTA  ",4,"19-397","s_bogota  "
2009,"Pregrado","CAUCA","MERCADERES","SEDE MEDELLIN  ",1,"19-450","s_medellin  "
2009,"Pregrado","CAUCA","PIENDAMO","SEDE PALMIRA  ",1,"19-548","s_palmira  "
2009,"Pregrado","CAUCA","POPAYAN","SEDE BOGOTA  ",4,"19-001","s_bogota  "
2009,"Pregrado","CAUCA","POPAYAN","SEDE MEDELLIN  ",1,"19-001","s_medellin  "
2009,"Pregrado","CAUCA","POPAYAN","SEDE PALMIRA  ",1,"19-001","s_palmira  "
2009,"Pregrado","CAUCA","PURACE","SEDE BOGOTA  ",1,"19-585","s_bogota  "
2009,"Pregrado","CAUCA","SANTANDER DE QUILICHAO","SEDE BOGOTA  ",1,"19-698","s_bogota  "
2009,"Pregrado","CAUCA","SUAREZ","SEDE BOGOTA  ",1,"19-780","s_bogota  "
2009,"Pregrado","CAUCA","TOTORO","SEDE MANIZALES  ",1,"19-824","s_manizales  "
2009,"Pregrado","CESAR","AGUSTIN CODAZZI","SEDE MEDELLIN  ",3,"20-013","s_medellin  "
2009,"Pregrado","CESAR","CHIRIGUANA","SEDE BOGOTA  ",1,"20-178","s_bogota  "
2009,"Pregrado","CESAR","VALLEDUPAR","SEDE BOGOTA  ",10,"20-001","s_bogota  "
2009,"Pregrado","CESAR","VALLEDUPAR","SEDE MANIZALES  ",1,"20-001","s_manizales  "
2009,"Pregrado","CESAR","VALLEDUPAR","SEDE MEDELLIN  ",7,"20-001","s_medellin  "
2009,"Pregrado","CHOCO","CONDOTO","SEDE MEDELLIN  ",1,"27-205","s_medellin  "
2009,"Pregrado","CHOCO","EL CARMEN DE ATRATO","SEDE MEDELLIN  ",1,"27-245","s_medellin  "
2009,"Pregrado","CHOCO","ISTMINA","SEDE BOGOTA  ",1,"27-361","s_bogota  "
2009,"Pregrado","CHOCO","ISTMINA","SEDE MANIZALES  ",1,"27-361","s_manizales  "
2009,"Pregrado","CHOCO","ISTMINA","SEDE MEDELLIN  ",1,"27-361","s_medellin  "
2009,"Pregrado","CHOCO","QUIBDO","SEDE MEDELLIN  ",2,"27-001","s_medellin  "
2009,"Pregrado","CHOCO","SAN JOSE DEL PALMAR","SEDE MANIZALES  ",1,"27-660","s_manizales  "
2009,"Pregrado","CORDOBA","CERETE","SEDE BOGOTA  ",1,"23-162","s_bogota  "
2009,"Pregrado","CORDOBA","CERETE","SEDE MEDELLIN  ",1,"23-162","s_medellin  "
2009,"Pregrado","CORDOBA","CHINU","SEDE MANIZALES  ",1,"23-182","s_manizales  "
2009,"Pregrado","CORDOBA","CHINU","SEDE MEDELLIN  ",1,"23-182","s_medellin  "
2009,"Pregrado","CORDOBA","LORICA","SEDE BOGOTA  ",1,"23-417","s_bogota  "
2009,"Pregrado","CORDOBA","MONTELIBANO","SEDE MEDELLIN  ",3,"23-466","s_medellin  "
2009,"Pregrado","CORDOBA","MONTERIA","SEDE BOGOTA  ",2,"23-001","s_bogota  "
2009,"Pregrado","CORDOBA","MONTERIA","SEDE MANIZALES  ",1,"23-001","s_manizales  "
2009,"Pregrado","CORDOBA","MONTERIA","SEDE MEDELLIN  ",10,"23-001","s_medellin  "
2009,"Pregrado","CORDOBA","PLANETA RICA","SEDE MEDELLIN  ",4,"23-555","s_medellin  "
2009,"Pregrado","CORDOBA","PUEBLO NUEVO","SEDE MEDELLIN  ",2,"23-570","s_medellin  "
2009,"Pregrado","CORDOBA","SAN ANDRES DE SOTAVENTO","SEDE MEDELLIN  ",1,"23-670","s_medellin  "
2009,"Pregrado","CUNDINAMARCA","AGUA DE DIOS","SEDE MANIZALES  ",3,"25-001","s_manizales  "
2009,"Pregrado","CUNDINAMARCA","ANOLAIMA","SEDE BOGOTA  ",2,"25-040","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","ARBELAEZ","SEDE BOGOTA  ",3,"25-053","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CAPARRAPI","SEDE BOGOTA  ",1,"25-148","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CAQUEZA","SEDE BOGOTA  ",3,"25-151","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CARMEN DE CARUPA","SEDE BOGOTA  ",1,"25-154","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CHIA","SEDE BOGOTA  ",17,"25-175","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CHIPAQUE","SEDE BOGOTA  ",1,"25-178","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CHOACHI","SEDE BOGOTA  ",1,"25-181","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","EL COLEGIO","SEDE BOGOTA  ",3,"25-245","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FACATATIVA","SEDE BOGOTA  ",19,"25-269","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FACATATIVA","SEDE MANIZALES  ",1,"25-269","s_manizales  "
2009,"Pregrado","CUNDINAMARCA","FOMEQUE","SEDE BOGOTA  ",2,"25-279","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUNZA","SEDE BOGOTA  ",5,"25-286","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUQUENE","SEDE BOGOTA  ",1,"25-288","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUSAGASUGA","SEDE BOGOTA  ",14,"25-290","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUSAGASUGA","SEDE MEDELLIN  ",1,"25-290","s_medellin  "
2009,"Pregrado","CUNDINAMARCA","GACHANCIPA","SEDE BOGOTA  ",1,"25-295","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GACHETA","SEDE BOGOTA  ",1,"25-297","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GIRARDOT","SEDE BOGOTA  ",3,"25-307","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GUADUAS","SEDE BOGOTA  ",2,"25-320","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GUATAVITA","SEDE BOGOTA  ",2,"25-326","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","LA CALERA","SEDE BOGOTA  ",3,"25-377","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","LENGUAZAQUE","SEDE BOGOTA  ",1,"25-407","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","MADRID","SEDE BOGOTA  ",4,"25-430","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","MEDINA","SEDE BOGOTA  ",2,"25-438","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","NOCAIMA","SEDE BOGOTA  ",1,"25-491","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","PACHO","SEDE BOGOTA  ",1,"25-513","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","PANDI","SEDE BOGOTA  ",1,"25-524","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","PASCA","SEDE BOGOTA  ",1,"25-535","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","QUETAME","SEDE BOGOTA  ",1,"25-594","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SAN JUAN DE RIOSECO","SEDE BOGOTA  ",2,"25-662","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SIBATE","SEDE BOGOTA  ",2,"25-740","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SIMIJACA","SEDE BOGOTA  ",2,"25-745","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SOACHA","SEDE BOGOTA  ",7,"25-754","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SOACHA","SEDE MANIZALES  ",1,"25-754","s_manizales  "
2009,"Pregrado","CUNDINAMARCA","SOPO","SEDE BOGOTA  ",2,"25-758","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SUTATAUSA","SEDE BOGOTA  ",2,"25-781","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TABIO","SEDE BOGOTA  ",2,"25-785","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TENJO","SEDE BOGOTA  ",3,"25-799","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TIBIRITA","SEDE BOGOTA  ",1,"25-807","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TOCAIMA","SEDE BOGOTA  ",3,"25-815","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","UNE","SEDE BOGOTA  ",1,"25-845","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATE","SEDE BOGOTA  ",2,"25-843","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VILLAPINZON","SEDE BOGOTA  ",2,"25-873","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VILLETA","SEDE BOGOTA  ",2,"25-875","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VIOTA","SEDE BOGOTA  ",1,"25-878","s_bogota  "
2009,"Pregrado","CUNDINAMARCA","ZIPACON","SEDE BOGOTA  ",1,"25-898","s_bogota  "
