"YEAR","LON_CIU_NAC","LAT_CIU_NAC","DEP_NAC","CIU_NAC","n"
2019,"-73.979391715000006","8.9983182735200007","MAGDALENA","El banco",3
2019,"-730017013871","107707349804","LA GUAJIRA","San juan del cesar",4
2019,"-730302686329","581936914099","BOYACA","Duitama",81
2019,"-730543082606","699547484173","SANTANDER","Piedecuesta",2
2019,"-73099121637","707732172043","SANTANDER","Floridablanca",4
2019,"-731167437822","578048910058","BOYACA","Paipa",20
2019,"-731285702201","654927262478","SANTANDER","San gil",12
2019,"-73132325231","712278728534","SANTANDER","Bucaramanga",138
2019,"-7314486261","519594580009","BOYACA","Miraflores",5
2019,"-731726913052","103864677933","SANTANDER","La paz",1
2019,"-731845174634","556541863786","BOYACA","Toca",3
2019,"-732128638635","437502628853","CUNDINAMARCA","Paratebueno",1
2019,"-732258853682","569072807998","BOYACA","Tuta",2
2019,"-732374314486","100403645547","CESAR","Agustin codazzi",8
2019,"-732586483431","104615184337","CESAR","Valledupar",34
2019,"-732611309592","646369097452","SANTANDER","Socorro",8
2019,"-732960896762","540952113356","BOYACA","Cienega",1
2019,"-733354655533","540117777129","BOYACA","Ramiriqui",5
2019,"-733543638186","553937063584","BOYACA","Tunja",121
2019,"-733551957158","824666636498","NORTE DE SANTANDER","Ocaña",14
2019,"-733647669702","508228084885","BOYACA","Garagoa",6
2019,"-733870705262","829205395597","CESAR","Rio de oro",2
2019,"-734100182808","687981334011","SANTANDER","San vicente de chucuri",4
2019,"-734396912192","575661447168","BOYACA","Arcabuco",1
2019,"-734403162236","609835314273","SANTANDER","Suaita",2
2019,"-73454200081","554301842098","BOYACA","Cucaita",1
2019,"-734574526682","521775307518","BOYACA","Umbita",1
2019,"-734722844817","500708724993","BOYACA","Guateque",1
2019,"-734859714562","549262740357","BOYACA","Samaca",2
2019,"-734874864381","426706185387","META","Cumaral",2
2019,"-734885656969","532384575013","BOYACA","Turmeque",2
2019,"-735264455074","563623795957","BOYACA","Villa de leyva",7
2019,"-735434490918","601961048939","BOYACA","San jose de pare",1
2019,"-735741080327","587376486789","BOYACA","Moniquira",4
2019,"-735870059442","104149687931","CESAR","Pueblo bello",2
2019,"-736009132147","936137942001","CESAR","Chiriguana",1
2019,"-736013004495","831012096929","CESAR","Aguachica",1
2019,"-73626877897","412295758045","META","Villavicencio",114
2019,"-73636486426","481632975702","CUNDINAMARCA","Gacheta",4
2019,"-73662973651","479029733471","CUNDINAMARCA","Junin",1
2019,"-736745204194","600758055992","SANTANDER","Velez",9
2019,"-736775097519","587819149232","SANTANDER","Puente nacional",3
2019,"-736832205258","514485856952","CUNDINAMARCA","Choconta",4
2019,"-736868961185","538359008958","CUNDINAMARCA","Guacheta",1
2019,"-73689021563","382798261678","META","Castilla la nueva",1
2019,"-736959721847","370161052639","META","San martin",4
2019,"-73698477557","35349351906","ANTIOQUIA","Granada",2
2019,"-73698477557","35349351906","META","Granada",8
2019,"-737629174335","569689929346","BOYACA","Saboya",1
2019,"-737656023437","399101402796","META","Acacias",11
2019,"-73766310612","525059033207","CUNDINAMARCA","Cucunuba",1
2019,"-737701203762","387974360369","MAGDALENA","Guamal",3
2019,"-737701203762","387974360369","META","Guamal",2
2019,"-737914904516","591903257843","SANTANDER","Sucre",4
2019,"-737914904516","591903257843","SUCRE","Sucre",1
2019,"-737967351846","50451953391","CUNDINAMARCA","Sesquile",2
2019,"-737983610513","510343692597","CUNDINAMARCA","Suesca",1
2019,"-738090987971","621938700028","SANTANDER","Landazuri",1
2019,"-738130833029","925788108195","CESAR","Chimichagua",5
2019,"-738170325455","42170694586","CUNDINAMARCA","Guayabetal",1
2019,"-738187107146","561485105697","BOYACA","Chiquinquira",41
2019,"-73819612402","530516427858","CUNDINAMARCA","Villa de san diego de ubate",7
2019,"-738333374514","493396486437","CUNDINAMARCA","Guatavita",3
2019,"-738501021221","550477875195","CUNDINAMARCA","Simijaca",5
2019,"-738524943961","706154842252","SANTANDER","Barrancabermeja",25
2019,"-738788906876","506759181007","CUNDINAMARCA","Nemocon",1
2019,"-738927335149","448489559982","CUNDINAMARCA","Fomeque",3
2019,"-738981286072","734937400169","SANTANDER","Puerto wilches",2
2019,"-739009831039","534908578768","CUNDINAMARCA","Carmen de carupa",2
2019,"-739388852876","490694243699","CUNDINAMARCA","Sopo",2
2019,"-739465739177","440366546922","CUNDINAMARCA","Caqueza",5
2019,"-739613702508","101491321093","CESAR","El copey",3
2019,"-739649519446","585928066933","SANTANDER","La belleza",1
2019,"-739701238854","472014400857","CUNDINAMARCA","La calera",4
2019,"-739924030664","502348294157","CUNDINAMARCA","Zipaquira",47
2019,"-74.004648807300001","5.5492927724900003","BOYACA","Maripi",1
2019,"-74.025207067899998","4.4026037584499997","CUNDINAMARCA","Une",3
2019,"-74.038254518100004","8.9371648134400008","BOLIVAR","San martin de loba",2
2019,"-74.051446067900002","7.9631911032499998","BOLIVAR","Santa rosa del sur",9
2019,"-74.066592331699994","5.65901775706","BOYACA","San pablo de borbur",1
2019,"-74.098475462300001","4.9164173473000004","CUNDINAMARCA","Tabio",3
2019,"-74.143451817100001","4.87171577268","CUNDINAMARCA","Tenjo",1
2019,"-74.181310181499995","5.6579926991100002","BOYACA","Otanche",2
2019,"-74.228268472699995","4.7143046252399996","CUNDINAMARCA","Mosquera",4
2019,"-74.338426636799994","5.45953992922","CUNDINAMARCA","Yacopi",1
2019,"-74.345467806800002","5.11812063068","CUNDINAMARCA","Vergara",1
2019,"-74.347563116800004","4.74148625686","CUNDINAMARCA","Bojaca",1
2019,"-74.390911277200004","5.3589652252500004","CUNDINAMARCA","La palma",1
2019,"-74.416084012499994","4.2722598915500001","CUNDINAMARCA","Arbelaez",4
2019,"-74.454288120900003","4.6353737211699997","CUNDINAMARCA","La mesa",9
2019,"-74.463780650299995","4.7616611678499998","CUNDINAMARCA","Anolaima",2
2019,"-74.477719533699997","4.0891663934100002","ANTIOQUIA","Venecia",1
2019,"-74.477719533699997","4.0891663934100002","CUNDINAMARCA","Venecia",5
2019,"-74.484283763199997","3.98482848051","CUNDINAMARCA","Cabrera",1
2019,"-74.527998419100001","4.1741301430100002","TOLIMA","Icononzo",2
2019,"-74.533451061600005","4.7447343599999998","CUNDINAMARCA","Quipile",1
2019,"-74.586727982900001","8.9926133575100007","BOLIVAR","Magangue",5
2019,"-74.592714462000004","4.9477306006399999","CUNDINAMARCA","Chaguani",1
2019,"-74.615395704700006","10.461344009399999","MAGDALENA","Pivijay",2
2019,"-74.634023566400003","5.8882084027700001","ANTIOQUIA","Puerto triunfo",1
2019,"-74.635902510600005","4.4609225189300004","CUNDINAMARCA","Tocaima",2
2019,"-74.652718122699994","5.4649792371199997","CUNDINAMARCA","Puerto salgar",3
2019,"-74.694660112199998","4.56243784729","CUNDINAMARCA","Jerusalen",1
2019,"-74.833449314700005","10.257658450899999","ANTIOQUIA","Concordia",4
2019,"-74.847572015699996","1.3340194073","CAQUETA","Cartagena del chaira",4
2019,"-74.876509660699995","4.5445057672300004","TOLIMA","Piedras",1
2019,"-74.879124833800006","10.459177863300001","VALLE DEL CAUCA","Candelaria",5
2019,"-74.889179624199997","5.5752763720000003","CALDAS","Norcasia",1
2019,"-740236365343","492087291414","CUNDINAMARCA","Cajica",9
2019,"-740244023458","352569113573","META","Lejanias",1
2019,"-740443664191","33822458552","META","Mesetas",1
2019,"-740496481882","486580207151","CUNDINAMARCA","Chia",26
2019,"-741029336394","48087009681","CUNDINAMARCA","Cota",7
2019,"-741030009907","553127931395","BOYACA","Muzo",3
2019,"-741139187163","462457504964","BOGOTA D.C","Bogota d.c.",3971
2019,"-741461795404","51508200093","CUNDINAMARCA","Pacho",2
2019,"-741722359631","492837400479","CUNDINAMARCA","Subachoque",3
2019,"-741858590204","105906724298","MAGDALENA","Aracataca",1
2019,"-741883970496","112257031416","MAGDALENA","Santa marta",13
2019,"-741949015405","458639001648","CUNDINAMARCA","Soacha",20
2019,"-742019793976","470865653894","CUNDINAMARCA","Funza",10
2019,"-742193898159","130930863408","CAQUETA","San vicente del caguan",3
2019,"-74241368069","110074328111","MAGDALENA","Cienaga",1
2019,"-74258749391","448787134322","CUNDINAMARCA","Sibate",3
2019,"-742667554524","473284520314","CUNDINAMARCA","Madrid",9
2019,"-743474746121","924098424823","MAGDALENA","San sebastian de buenavista",1
2019,"-743510146905","481224201458","CUNDINAMARCA","Facatativa",25
2019,"-743518163072","461607411706","CUNDINAMARCA","San antonio del tequendama",1
2019,"-743663679701","433774814193","CUNDINAMARCA","Fusagasuga",18
2019,"-744046363087","64900665391","ANTIOQUIA","Puerto berrio",6
2019,"-74404636826","438132922601","CUNDINAMARCA","Silvania",2
2019,"-744257994296","924102197372","BOLIVAR","Mompos",1
2019,"-744366988598","487608226929","CUNDINAMARCA","Alban",1
2019,"-74442739512","457826466852","CUNDINAMARCA","El colegio",4
2019,"-744728933192","500942832997","CUNDINAMARCA","Villeta",1
2019,"-744921952724","534357122073","CUNDINAMARCA","Caparrapi",2
2019,"-745229563819","444050176757","CUNDINAMARCA","Viota",1
2019,"-74567911851","930540280812","BOLIVAR","Talaigua nuevo",1
2019,"-745750541387","597331379456","BOYACA","Puerto boyaca",4
2019,"-745851321578","618204690082","ANTIOQUIA","Puerto nare",1
2019,"-74603414551","507248999376","CUNDINAMARCA","Guaduas",5
2019,"-746269661858","420542800178","TOLIMA","Melgar",1
2019,"-746744521523","544389999408","CALDAS","La dorada",18
2019,"-746990624579","708108247705","ANTIOQUIA","Segovia",1
2019,"-747417614867","520098204315","TOLIMA","Honda",6
2019,"-747592025032","640250922802","ANTIOQUIA","Caracoli",2
2019,"-747836448308","979340260608","MAGDALENA","Plato",2
2019,"-747836699476","-0,184973168422","PUTUMAYO","Puerto leguizamo",1
2019,"-747923421864","109056320841","ATLANTICO","Soledad",1
2019,"-747932517607","676716219931","ANTIOQUIA","Vegachi",2
2019,"-748028951615","337652482145","HUILA","Colombia",2
2019,"-748047104261","759295465249","ANTIOQUIA","El bagre",4
2019,"-748104629426","430370548896","CUNDINAMARCA","Girardot",24
2019,"-748187880943","109796493947","ATLANTICO","Barranquilla",73
2019,"-748354218238","612831821891","ANTIOQUIA","San carlos",4
2019,"-748354218238","612831821891","CORDOBA","San carlos",2
2019,"-748679617402","7488149672","ANTIOQUIA","Zaragoza",1
2019,"-74884169344","502900045806","TOLIMA","Armero",2
2019,"-748842257807","415071173193","TOLIMA","Espinal",5
2019,"-748893354654","520016963007","TOLIMA","Mariquita",3
2019,"-748974337106","353844375037","TOLIMA","Dolores",1
2019,"-749116022877","486105174121","TOLIMA","Lerida",2
2019,"-749181077454","107899331958","ATLANTICO","Baranoa",2
2019,"-749206251244","106338334111","ANTIOQUIA","Sabanalarga",1
2019,"-749206251244","106338334111","CASANARE","Sabanalarga",1
2019,"-749325662896","339179995739","TOLIMA","Alpujarra",1
2019,"-74955500479","511932413169","TOLIMA","Falan",3
2019,"-749714950458","402995546446","TOLIMA","Guamo",2
2019,"-749868565054","829872012716","CORDOBA","Ayapel",1
2019,"-749923802605","541307433334","CALDAS","Samana",2
2019,"-75.054290666399993","3.15327369237","HUILA","Baraya",1
2019,"-75.116089075800005","8.7890251027299993","SUCRE","Caimito",1
2019,"-75.142351644800002","10.610862196299999","ATLANTICO","Luruaco",1
2019,"-75.143097412399996","6.3744738015299998","ANTIOQUIA","Alejandria",2
2019,"-75.146672038099993","9.2444824429299999","SUCRE","Since",1
2019,"-75.158039357700005","1.9109186199799999","CAQUETA","Puerto rico",2
2019,"-75.196207777799998","3.7987236911100002","TOLIMA","Coyaima",1
2019,"-75.268132589999993","9.3801770600999994","SUCRE","Los palmitos",2
2019,"-75.282837366199999","1.67906350715","CAQUETA","El doncello",4
2019,"-75.315694651900003","2.5225559049899999","HUILA","Algeciras",1
2019,"-75.382454022499999","3.5911648672999998","TOLIMA","Ataco",1
2019,"-75.439711915299995","7.1631376806400002","ANTIOQUIA","Valdivia",1
2019,"-75.483582209800005","3.7257611101900001","TOLIMA","Chaparral",2
2019,"-75.502010579399993","6.06324258169","ANTIOQUIA","Retiro",1
2019,"-75.507530310999996","1.29064424048","CAQUETA","Milan",1
2019,"-75.523753933699993","5.9465636591699997","ANTIOQUIA","Montebello",1
2019,"-75.571339112700002","9.0586451369300001","CORDOBA","San andres de sotavento",1
2019,"-75.588118339299996","9.5088149588099995","SUCRE","Santiago de tolu",1
2019,"-75.627381814800003","9.14934447081","CORDOBA","Chima",1
2019,"-75.635041918100001","2.6500013450700002","HUILA","Iquira",1
2019,"-75.672773119699897","6.9236096390800004","ANTIOQUIA","San andres de cuerquia",1
2019,"-75.714221535199997","5.6651767583600003","ANTIOQUIA","Tamesis",4
2019,"-75.788513946600006","4.4528810837800004","QUINDIO","La tebaida",3
2019,"-75.794657150899994","1.9769344147100001","HUILA","Suaza",1
2019,"-75.804897340500005","2.2672549063199998","HUILA","Pital",2
2019,"-75.822790213100006","5.8654485824","ANTIOQUIA","Tarso",1
2019,"-75.879658430899994","4.8983437954499998","RISARALDA","La virginia",1
2019,"-75.904937488100003","5.7988794991999999","ANTIOQUIA","Hispania",1
2019,"-75.941059972999994","5.1061188186999997","RISARALDA","Apia",1
2019,"-75.954044490499996","9.3538779934199994","CORDOBA","San bernardo del viento",3
2019,"-75.9646784973","5.0736769586700001","RISARALDA","Santuario",1
2019,"-75.997553589500001","2.0241589371400002","HUILA","Oporapa",3
2019,"-750135287985","659468858167","ANTIOQUIA","Yolombo",1
2019,"-75016636739","392679713246","TOLIMA","Saldaña",1
2019,"-750222636421","648481184945","ANTIOQUIA","San roque",1
2019,"-750282495206","629394973638","ANTIOQUIA","San rafael",2
2019,"-750361949825","515358768839","TOLIMA","Fresno",12
2019,"-750478539726","529865089582","CALDAS","Marquetalia",4
2019,"-750532201721","491611360304","TOLIMA","Libano",12
2019,"-750658449751","0,988639312542","CAQUETA","Solano",1
2019,"-75073147584","690887428957","ANTIOQUIA","Amalfi",1
2019,"-750862390602","653887519896","ANTIOQUIA","Cisneros",3
2019,"-750905960235","362051386577","TOLIMA","Natagaima",4
2019,"-750932838261","463284669704","TOLIMA","Anzoategui",1
2019,"-750946715077","471380797974","TOLIMA","Santa isabel",1
2019,"-750958703911","413388114891","ANTIOQUIA","San luis",2
2019,"-750958703911","413388114891","TOLIMA","San luis",4
2019,"-751084892603","71932116063","ANTIOQUIA","Anori",1
2019,"-751211388325","971803422099","BOLIVAR","El carmen de bolivar",2
2019,"-751217447993","983065775253","BOLIVAR","San jacinto",2
2019,"-751535019918","525410160582","CALDAS","Manzanares",10
2019,"-751556269715","623233737137","ANTIOQUIA","Guatape",1
2019,"-751576575678","654370752206","ANTIOQUIA","Santo domingo",1
2019,"-75159294496","538371851682","CALDAS","Pensilvania",3
2019,"-751782250336","507994522497","TOLIMA","Herveo",3
2019,"-751856126097","605788879642","ANTIOQUIA","Cocorna",4
2019,"-751963501468","44396307255","TOLIMA","Ibague",110
2019,"-751985143435","797776036994","ANTIOQUIA","Caucasia",12
2019,"-752123722544","62216831826","ANTIOQUIA","Peñol",6
2019,"-752207941366","393505594095","TOLIMA","Ortega",4
2019,"-752217555544","668411944774","ANTIOQUIA","Gomez plata",1
2019,"-752429969111","927457243391","SUCRE","San juan de betulia",1
2019,"-752548587698","277789683275","HUILA","Rivera",3
2019,"-75256527061","639397607889","ANTIOQUIA","Concepcion",1
2019,"-75256527061","639397607889","SANTANDER","Concepcion",1
2019,"-752613936054","613596027701","ANTIOQUIA","El santuario",2
2019,"-752779458694","293554559251","HUILA","Neiva",73
2019,"-752920234071","932068414479","SUCRE","Corozal",12
2019,"-753103024361","571278805376","ANTIOQUIA","Sonson",7
2019,"-753260352533","268418035182","HUILA","Campoalegre",2
2019,"-753347960432","627940487148","ANTIOQUIA","San vicente ferrer",2
2019,"-753349479888","688536619294","ANTIOQUIA","Angostura",1
2019,"-75335269012","608497157368","ANTIOQUIA","El carmen de viboral",8
2019,"-753380784357","61735481398","ANTIOQUIA","Marinilla",8
2019,"-753455275963","102572499523","BOLIVAR","Arjona",2
2019,"-753529801717","757506519303","ANTIOQUIA","Caceres",1
2019,"-753762557551","614622006041","ANTIOQUIA","Rionegro",34
2019,"-753762557551","614622006041","SANTANDER","Rionegro",2
2019,"-75385219416","930015762595","SUCRE","Sincelejo",30
2019,"-753940951645","648588534626","ANTIOQUIA","Donmatias",1
2019,"-754016749242","910415277266","CORDOBA","Chinu",2
2019,"-754088497209","798570061466","CORDOBA","Montelibano",10
2019,"-754164218404","849792361753","CORDOBA","Pueblo nuevo",1
2019,"-754195984062","696557970001","ANTIOQUIA","Yarumal",16
2019,"-754289204217","578953996024","ANTIOQUIA","Abejorral",1
2019,"-754309210797418","5993145794356","ANTIOQUIA","La ceja",16
2019,"-754337958576","443777027275","TOLIMA","Cajamarca",1
2019,"-754353027477292","62692840353564","ANTIOQUIA","Guarne",1
2019,"-75436794027","894250255224","CORDOBA","Sahagun",12
2019,"-754436989853","637934992894","ANTIOQUIA","Girardota",4
2019,"-75455726565","56126036828","CALDAS","Aguadas",8
2019,"-754600089101","552868689559","CALDAS","Pacora",5
2019,"-7546007968","664517249597","ANTIOQUIA","Santa rosa de osos",2
2019,"-754871709558","54026014886","CALDAS","Salamina",3
2019,"-754904150625","505705056379","CALDAS","Manizales",522
2019,"-754907773111","527130438493","CALDAS","Aranzazu",5
2019,"-755024226761","635822753091","ANTIOQUIA","Copacabana",5
2019,"-755115044653","10182784623","BOLIVAR","Cartagena de indias",56
2019,"-755171548466","656665004926","ANTIOQUIA","Entrerrios",2
2019,"-755197693228","516641593633","CALDAS","Neira",9
2019,"-75530327312","973339187649","SUCRE","San onofre",1
2019,"-755457294756","238783133576","HUILA","Gigante",4
2019,"-755467041973","8373541537","CORDOBA","Planeta rica",3
2019,"-755473481633","539480455966","CALDAS","La merced",3
2019,"-755512346168","495994125575","CALDAS","Villamaria",10
2019,"-755544475761","633378556247","ANTIOQUIA","Bello",66
2019,"-755609117195","646043452078","ANTIOQUIA","San pedro",8
2019,"-75562282237","529735027786","CALDAS","Filadelfia",5
2019,"-755770556256","624894080956","ANTIOQUIA","Medellin",934
2019,"-755831907344","616666179755","ANTIOQUIA","Envigado",36
2019,"-755885104731","596365315143","ANTIOQUIA","Santa barbara",2
2019,"-75606139052","40112275185","TOLIMA","Roncesvalles",1
2019,"-756063849663","498551800459","CALDAS","Chinchina",18
2019,"-756079932658","161582907928","CAQUETA","Florencia",19
2019,"-756221093386","887817659518","CORDOBA","Cienaga de oro",4
2019,"-756240743865","487650859907","RISARALDA","Santa rosa de cabal",6
2019,"-756267382299","219565280171","HUILA","Garzon",12
2019,"-75629721946","616815830322","ANTIOQUIA","Itagüi",87
2019,"-756356141135","461512679433","QUINDIO","Circasia",1
2019,"-756446841365","353021377748","TOLIMA","Rioblanco",1
2019,"-756453315664","554909478613","ANTIOQUIA","Caramanta",1
2019,"-756490942155","451619928578","QUINDIO","Calarca",5
2019,"-75649466209","544609993376","CALDAS","Supia",9
2019,"-756504125158","616404964537","ANTIOQUIA","La estrella",2
2019,"-75671166144","592484004201","ANTIOQUIA","Fredonia",2
2019,"-75675182816","483463403327","RISARALDA","Dosquebradas",1
2019,"-756762454094","453805331619","QUINDIO","Armenia",47
2019,"-757023188489","542395347461","CALDAS","Riosucio",14
2019,"-757023188489","542395347461","CHOCO","Riosucio",1
2019,"-757076638080808","60326518277961","ANTIOQUIA","Amaga",6
2019,"-75708330776","611188033761","ANTIOQUIA","Angelopolis",2
2019,"-757155099202","480888773215","RISARALDA","Pereira",54
2019,"-757309367872","534114674188","RISARALDA","Quinchia",1
2019,"-757385271493","493666531666","RISARALDA","Marsella",1
2019,"-75745937366","650313220449","ANTIOQUIA","Sopetran",1
2019,"-757508086191","45629703568","QUINDIO","Montenegro",1
2019,"-757590386418","202297348548","ANTIOQUIA","Guadalupe",1
2019,"-757629666878","462330250711","QUINDIO","Quimbaya",2
2019,"-7576416656","717162301036","ANTIOQUIA","Ituango",2
2019,"-757647999637893","57697584791988","ANTIOQUIA","Jerico",3
2019,"-757668777263","6327259705","ANTIOQUIA","Ebejico",1
2019,"-757706314648","515940031424","CALDAS","Risaralda",3
2019,"-757839965823","523807382965","CALDAS","Anserma",4
2019,"-757918818626","888666155327","CORDOBA","Cerete",4
2019,"-757964483643","531491484847","RISARALDA","Guatica",1
2019,"-758038072984","499517768145","CALDAS","Belalcazar",1
2019,"-758066454098","910501029486","CORDOBA","Lorica",5
2019,"-758230669283","56009650382","ANTIOQUIA","Jardin",3
2019,"-758267661971","210954161946","HUILA","Tarqui",2
2019,"-758272323818","65582689862","ANTIOQUIA","Santa fe de antioquia",3
2019,"-758293466882","692583427774","ANTIOQUIA","Peque",1
2019,"-758365343901","434062227774","VALLE DEL CAUCA","Caicedonia",5
2019,"-758405778432","579341608531","ANTIOQUIA","Pueblorrico",1
2019,"-758707592879","506286441938","CALDAS","Viterbo",1
2019,"-75879251019","565688469544","ANTIOQUIA","Andes",6
2019,"-758911122161","238932771847","HUILA","La plata",6
2019,"-75911513294","473852191576","VALLE DEL CAUCA","Cartago",11
2019,"-759129139739","811258899129","CORDOBA","Tierralta",4
2019,"-759311573268","426719134689","VALLE DEL CAUCA","Sevilla",4
2019,"-759323485772","197430010243","HUILA","Timana",1
2019,"-759497722759","667830122959","ANTIOQUIA","Giraldo",1
2019,"-759719235642","264531146532","BOYACA","Paez",4
2019,"-759736618541","133172583849","CAQUETA","San jose del fragua",2
2019,"-759754359618","596116241719","ANTIOQUIA","Salgar",2
2019,"-759841907479","610909980708","SANTANDER","Betulia",1
2019,"-759859642952","572788049258","ANTIOQUIA","Betania",2
2019,"-76.078407777099997","4.6084889543900003","VALLE DEL CAUCA","Toro",2
2019,"-76.223417251200004","4.7584938832099999","VALLE DEL CAUCA","El cairo",1
2019,"-76.229433837000002","3.9941572444900002","VALLE DEL CAUCA","San pedro",2
2019,"-76.229670428000006","3.2518940659600002","CAUCA","Miranda",4
2019,"-76.240753260399998","8.7876009174499998","CORDOBA","Canalete",1
2019,"-76.290627115299998","4.1574581030999997","VALLE DEL CAUCA","Riofrio",1
2019,"-76.326721388300001","1.11567690787","CAUCA","Piamonte",1
2019,"-76.354709991999997","8.8951087807700002","CORDOBA","Los cordobas",1
2019,"-76.382562127900002","8.2780643073300002","ANTIOQUIA","San pedro de uraba",1
2019,"-76.398170550900005","2.5111976273700001","CAUCA","Totoro",1
2019,"-76.408032193400004","0.96389688105100002","PUTUMAYO","Puerto guzman",2
2019,"-76.408484603999995","3.0331583626800001","CAUCA","Caloto",1
2019,"-76.426680404799995","8.8500062659599994","ANTIOQUIA","Arboletes",3
2019,"-76.538809550799996","3.2641863413199999","VALLE DEL CAUCA","Jamundi",2
2019,"-76.568166463200001","3.6471892934399999","VALLE DEL CAUCA","La cumbre",3
2019,"-76.604517817300007","0.68506417877400005","PUTUMAYO","Puerto caicedo",4
2019,"-76.643384547500006","4.6541149172200003","CHOCO","Sipi",1
2019,"-76.689174762299999","3.65739350075","VALLE DEL CAUCA","Dagua",1
2019,"-76.727220061300002","5.3353866713700002","CHOCO","Canton del san pablo",1
2019,"-76.763202259899998","2.17704168214","CAUCA","La sierra",1
2019,"-76.892502216599993","6.5663886203099997","CHOCO","Bojaya",1
2019,"-760133228121","584651700067","ANTIOQUIA","Ciudad bolivar",3
2019,"-760302047407","675976724617","ANTIOQUIA","Cañasgordas",4
2019,"-760362142089","452444084112","VALLE DEL CAUCA","La victoria",1
2019,"-760404004061","185414505113","HUILA","Pitalito",9
2019,"-760631582653","66339560277","ANTIOQUIA","Abriaqui",2
2019,"-760639665737","254873811501","CAUCA","Inza",1
2019,"-760717481661","439042846549","VALLE DEL CAUCA","Zarzal",4
2019,"-761250820708","84570969832","CORDOBA","Monteria",51
2019,"-761312233969","677558501432","ANTIOQUIA","Frontino",3
2019,"-76132240466","631400117617","ANTIOQUIA","Urrao",2
2019,"-761328690995","172319912364","CALDAS","Palestina",5
2019,"-761328690995","172319912364","HUILA","Palestina",2
2019,"-761419665724","590066567336","CHOCO","El carmen de atrato",2
2019,"-761510315894","44135483937","VALLE DEL CAUCA","Roldanillo",7
2019,"-76157715207","420815303943","VALLE DEL CAUCA","Bugalagrande",1
2019,"-76164666371","417671561529","VALLE DEL CAUCA","Andalucia",3
2019,"-761971756038","408535846473","VALLE DEL CAUCA","Tulua",14
2019,"-761995094028","457582061586","VALLE DEL CAUCA","Versalles",1
2019,"-762145418301","193035577877","HUILA","Isnos",2
2019,"-762347321504","332440450257","VALLE DEL CAUCA","Florida",9
2019,"-76235669636","489467123826","CHOCO","San jose del palmar",1
2019,"-762372660275","450991498952","VALLE DEL CAUCA","El dovio",1
2019,"-762410411119","34194377673","VALLE DEL CAUCA","Pradera",6
2019,"-762616272807","317565160975","CAUCA","Corinto",1
2019,"-762629740972","700003402635","ANTIOQUIA","Dabeiba",1
2019,"-762688695408","372490001451","VALLE DEL CAUCA","Ginebra",3
2019,"-762708135539","188147214878","HUILA","San agustin",4
2019,"-7629821561","353293733103","VALLE DEL CAUCA","Palmira",160
2019,"-76298934041","390140102727","VALLE DEL CAUCA","Buga",18
2019,"-763117340825","368475027511","VALLE DEL CAUCA","El cerrito",5
2019,"-763216244643","420933453331","VALLE DEL CAUCA","Trujillo",2
2019,"-763727784185","261512301644","CAUCA","Silvia",2
2019,"-764551928003","238112661665","CAUCA","Purace",1
2019,"-764847018162","279750888116","CAUCA","Caldono",1
2019,"-764853458905","301128796768","CAUCA","Santander de quilichao",2
2019,"-764978366718","0,504218750676","PUTUMAYO","Puerto asis",15
2019,"-765250791446","382289988625","META","Restrepo",7
2019,"-765250791446","382289988625","VALLE DEL CAUCA","Restrepo",2
2019,"-765263911952","340638218413","VALLE DEL CAUCA","Cali",180
2019,"-765273955374","263758943296","CAUCA","Piendamo",2
2019,"-765288897941","875949060532","ANTIOQUIA","San juan de uraba",1
2019,"-765425247368","549996186169","CHOCO","Lloro",1
2019,"-766070694539","49560945273","CHOCO","Novita",1
2019,"-766168096886","102995420604","PUTUMAYO","Villagarzon",1
2019,"-766261859724","788271669622","ANTIOQUIA","Apartado",8
2019,"-76640426845","243835548047","CAUCA","Popayan",37
2019,"-766465174314","509350793861","CHOCO","Condoto",3
2019,"-766511246326","569234946505","CHOCO","Quibdo",26
2019,"-766519175009","114428450756","PUTUMAYO","Mocoa",12
2019,"-766531189552","775420419468","ANTIOQUIA","Carepa",2
2019,"-766711180206","190039533627","CAUCA","San sebastian",1
2019,"-766815647246","766615644949","ANTIOQUIA","Chigorodo",2
2019,"-766860015418","515335100326","CHOCO","Istmina",3
2019,"-767264318312","8094096738","ANTIOQUIA","Turbo",3
2019,"-767815037392","200463839075","CUNDINAMARCA","La vega",4
2019,"-768528174101","191525377527","CAUCA","Almaguer",1
2019,"-76875892028","117674026489","CUNDINAMARCA","San francisco",2
2019,"-76875892028","117674026489","PUTUMAYO","San francisco",2
2019,"-768802098557","0,676020477109","PUTUMAYO","Orito",5
2019,"-768963475885","65887941127","ANTIOQUIA","Vigia del fuerte",1
2019,"-769050395058","0,423905142192","PUTUMAYO","Valle del guamuez",6
2019,"-769212871804","12030862151","PUTUMAYO","Sibundoy",6
2019,"-769667571992","183756270293","CAUCA","Bolivar",4
2019,"-769667571992","183756270293","SANTANDER","Bolivar",2
2019,"-769667571992","183756270293","VALLE DEL CAUCA","Bolivar",2
2019,"-769689800339","119200057658","NARIÑO","Colon",1
2019,"-769689800339","119200057658","PUTUMAYO","Colon",9
2019,"-769711823702","160014416755","NARIÑO","La cruz",5
2019,"-77.002511406799997","1.1465700937000001","PUTUMAYO","Santiago",3
2019,"-77.012728339700004","1.6691580391700001","BOLIVAR","San pablo",1
